Date,CPER,HGK26.CMX,HGN26.CMX,HGU26.CMX
2025-07-11,34.5099983215332,5.729000091552734,5.741000175476074,5.752999782562256
2025-07-14,34.279998779296875,5.678500175476074,5.690999984741211,5.703499794006348
2025-07-15,34.310001373291016,5.703499794006348,5.7154998779296875,5.728499889373779
2025-07-16,34.18000030517578,5.650000095367432,5.6620001792907715,5.673999786376953
2025-07-17,34.150001525878906,5.635499954223633,5.647500038146973,5.6595001220703125
2025-07-18,34.65999984741211,5.7270002365112305,5.738500118255615,5.750500202178955
2025-07-21,34.939998626708984,5.757500171661377,5.769499778747559,5.781499862670898
2025-07-22,35.5,5.8420000076293945,5.853499889373779,5.864500045776367
2025-07-23,36.099998474121094,5.934000015258789,5.945000171661377,5.954999923706055
2025-07-24,36.16999816894531,5.927999973297119,5.940000057220459,5.950500011444092
2025-07-25,35.84000015258789,5.9085001945495605,5.920499801635742,5.931000232696533
2025-07-28,34.790000915527344,5.738999843597412,5.751500129699707,5.76200008392334
2025-07-29,35.0,5.754000186920166,5.766499996185303,5.7779998779296875
2025-07-30,28.239999771118164,5.709499835968018,5.722499847412109,5.733500003814697
2025-07-31,27.450000762939453,4.512499809265137,4.535999774932861,4.558499813079834
2025-08-01,27.56999969482422,4.58050012588501,4.605000019073486,4.627999782562256
2025-08-04,27.719999313354492,4.577000141143799,4.60099983215332,4.624499797821045
2025-08-05,27.209999084472656,4.526500225067139,4.552000045776367,4.576499938964844
2025-08-06,27.459999084472656,4.55649995803833,4.582499980926514,4.607500076293945
2025-08-07,27.479999542236328,4.545499801635742,4.573999881744385,4.60099983215332
2025-08-08,27.770000457763672,4.614999771118164,4.642499923706055,4.667500019073486
2025-08-11,27.690000534057617,4.584499835968018,4.611499786376953,4.636499881744385
2025-08-12,28.059999465942383,4.668000221252441,4.69350004196167,4.7170000076293945
2025-08-13,27.950000762939453,4.645500183105469,4.672500133514404,4.696499824523926
2025-08-14,27.989999771118164,4.628499984741211,4.6554999351501465,4.679999828338623
2025-08-15,27.920000076293945,4.640999794006348,4.66949987411499,4.694499969482422
2025-08-18,27.84000015258789,4.627999782562256,4.658999919891357,4.686500072479248
2025-08-19,27.56999969482422,4.584000110626221,4.616000175476074,4.644000053405762
2025-08-20,27.65999984741211,4.610000133514404,4.644000053405762,4.673999786376953
2025-08-21,27.770000457763672,4.60699987411499,4.640500068664551,4.669000148773193
2025-08-22,27.770000457763672,4.621500015258789,4.65500020980835,4.683499813079834
